annee,theme,id_caracteristiques,nom_caracteristique,chiffre_total,chiffre_hommes,chiffre_femmes,taux_total,taux_hommes,taux_femmes
2021,Langue parlée le plus souvent à la maison,785,            Langues tutchones,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,786,              Tutchone du Nord,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,787,              Tutchone du Sud,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,788,"              Tutchone, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,789,            Wetsuwet'en-babine,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,790,          Tlingit,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,791,"          Langues athabascanes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,792,        Haïda,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,793,        Langues inuktutes (inuites),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,794,          Inuinnaqtun (Inuvialuktun),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,795,            Inuinnaqtun,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,796,            Inuvialuktun,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,797,          Inuktitut,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,798,"          Langues inuktutes (inuites), n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,799,        Langues iroquoiennes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,800,          Cayuga,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,801,          Mohawk,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,802,          Oneida,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,803,"          Langues iroquoiennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,804,        Ktunaxa (kutenai),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,805,        Michif,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,806,        Langues salishennes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,807,          Halkomelem,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,808,          Lillooet,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,809,          Ntlakapamux (thompson),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,810,          Secwepemctsin (shuswap),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,811,          Squamish,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,812,          Straits,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,813,          Syilx (okanagan),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,814,"          Langues salishennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,815,        Langues siouennes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,816,          Assiniboine,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,817,          Dakota,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,818,          Stoney,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,819,"          Langues siouennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,820,        Langues tsimshennes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,821,          Gitxsan (gitksan),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,822,          Nisga'a,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,823,          Tsimshian,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,824,        Langues wakashanes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,825,          Haisla,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,826,          Heiltsuk,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,827,          Kwak'wala (kwakiutl),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,828,          Nuu-chah-nulth (nootka),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,829,"          Langues wakashanes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,830,"        Langues autochtones, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,831,"        Langues autochtones, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,832,      Langues non autochtones,1010,485,525,3.2,3.2,3.3
2021,Langue parlée le plus souvent à la maison,833,        Langues afro-asiatiques,145,75,70,0.5,0.5,0.4
2021,Langue parlée le plus souvent à la maison,834,          Langues berbères,10,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,835,            Kabyle,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,836,            Tamazight,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,837,"            Langues berbères, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,838,          Langues tchadiques,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,839,            Haoussa,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,840,            Mina,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,841,          Copte,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,842,          Langues couchitiques,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,843,            Bilen,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,844,            Oromo,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,845,            Somali,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,846,"            Langues couchitiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,847,          Langues sémitiques,135,70,65,0.4,0.5,0.4
2021,Langue parlée le plus souvent à la maison,848,            Amharique,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,849,            Arabe,135,70,65,0.4,0.5,0.4
2021,Langue parlée le plus souvent à la maison,850,            Langues araméennes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,851,              Assyrien néo-araméen,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,852,              Chaldéen néo-araméen,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,853,"              Araméen, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,854,            Harari,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,855,            Hébreu,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,856,            Maltais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,857,            Tigrigna,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,858,"            Langues sémitiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,859,        Langues austro-asiatiques,25,15,15,0.1,0.1,0.1
2021,Langue parlée le plus souvent à la maison,860,          Khmer (cambodgien),10,5,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,861,          Vietnamien,20,5,15,0.1,0.0,0.1
2021,Langue parlée le plus souvent à la maison,862,"          Langues austro-asiatiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,863,        Langues austronésiennes,10,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,864,          Bicol,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,865,"          Bisaya, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,866,          Cebuano,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,867,          Fidjien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,868,          Hiligaïnon,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,869,          Ilocano,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,870,          Indonésien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,871,          Kankanaey,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,872,          Kinaray-a,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,873,          Langues malgaches,10,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,874,            Merina,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,875,"            Malgache, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,876,          Malais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,877,"          Pampangan (kapampangan, pampango)",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,878,          Pangasinan,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,879,"          Tagalog (pilipino, filipino)",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,880,          Waray-waray,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,881,"          Langues austronésiennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,882,        Langues créoles,25,10,10,0.1,0.1,0.1
2021,Langue parlée le plus souvent à la maison,883,          Créole haïtien,10,0,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,884,          Créole jamaïcain anglais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,885,          Krio,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,886,          Mauricien,15,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,887,          Sango,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,888,"          Créole, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,889,"          Langues créoles, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,890,        Langues dravidiennes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,891,          Kannada,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,892,          Malayalam,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,893,          Tamoul,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,894,          Telougou,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,895,          Tulu,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,896,"          Langues dravidiennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,897,        Géorgien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,898,        Langues hmong-mien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,899,        Langues indo-européennes,695,325,365,2.2,2.1,2.3
2021,Langue parlée le plus souvent à la maison,900,          Albanais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,901,          Arménien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,902,          Langues balto-slaves,90,45,45,0.3,0.3,0.3
2021,Langue parlée le plus souvent à la maison,903,            Langues baltes,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,904,              Letton,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,905,              Lituanien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,906,            Langues slaves,90,45,45,0.3,0.3,0.3
2021,Langue parlée le plus souvent à la maison,907,              Biélorusse,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,908,              Bulgare,10,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,909,              Tchèque,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,910,              Macédonien,5,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,911,              Polonais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,912,              Russe,60,30,30,0.2,0.2,0.2
2021,Langue parlée le plus souvent à la maison,913,              Russine,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,914,              Serbo-croate,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,915,                Bosniaque,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,916,                Croate,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,917,                Serbe,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,918,"                Serbo-croate, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,919,              Slovaque,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,920,              Slovène,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,921,              Ukrainien,10,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,922,"              Langues slaves, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,923,          Langues celtiques,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,924,            Irlandais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,925,            Gaélique écossais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,926,            Gallois,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,927,"            Langues celtiques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,928,          Langues germaniques,5,5,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,929,            Frison,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,930,            Langues haut-allemandes,5,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,931,              Allemand,5,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,932,              Allemand pennsylvanien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,933,              Allemand suisse,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,934,              Yiddish,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,935,            Langues bas-saxonnesbas-franciques,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,936,              Afrikaans,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,937,              Néerlandais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,938,"              Bas-allemand, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,939,              Bas-saxon,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,940,              Bas-allemand mennonite,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,941,              Vlaams (flamand),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,942,            Langues scandinaves,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,943,              Danois,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,944,              Islandais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,945,              Norvégien,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,946,              Suédois,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,947,"            Langues germaniques, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,948,          Grec,10,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,949,          Langues indo-iraniennes,125,65,60,0.4,0.4,0.4
2021,Langue parlée le plus souvent à la maison,950,            Langues indo-aryennes,5,0,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,951,              Assamais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,952,              Bengali,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,953,              Gujarati,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,954,              Hindi,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,955,              Kacchi,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,956,              Cachemiri,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,957,              Konkani,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,958,              Marathi,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,959,              Népalais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,960,              Langues oriyas,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,961,                Odia,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,962,"                Oriya, n.d.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,963,              Pendjabi (panjabi),0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,964,              Rohingya,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,965,              Sindhi,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,966,              Singhalais,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,967,              Ourdou,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,968,"              Langues indo-aryennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,969,            Langues iraniennes,120,60,60,0.4,0.4,0.4
2021,Langue parlée le plus souvent à la maison,970,              Baloutche,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,971,              Kurde,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,972,              Parsi,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,973,              Pachto,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,974,              Langues persanes,120,60,60,0.4,0.4,0.4
2021,Langue parlée le plus souvent à la maison,975,                Dari,75,40,40,0.2,0.3,0.3
2021,Langue parlée le plus souvent à la maison,976,                Persan iranien,35,20,15,0.1,0.1,0.1
2021,Langue parlée le plus souvent à la maison,977,"                Persan (farsi), n.d.a.",5,5,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,978,"              Langues iraniennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,979,"            Langues indo-iraniennes, n.i.a.",0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,980,          Langues italiques (romanes),465,215,250,1.5,1.4,1.6
2021,Langue parlée le plus souvent à la maison,981,            Catalan,0,0,0,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,982,            Italien,5,0,5,0.0,0.0,0.0
2021,Langue parlée le plus souvent à la maison,983,            Portugais,90,40,50,0.3,0.3,0.3
2021,Langue parlée le plus souvent à la maison,984,            Roumain,90,45,45,0.3,0.3,0.3
