annee,theme,id_caracteristiques,nom_caracteristiques,chiffre_total,chiffre_hommes,chiffre_femmes
2016,Connaissance des langues,951,        Nisga'a,0,0,0
2016,Connaissance des langues,952,        Tsimshian,0,0,0
2016,Connaissance des langues,953,      Langues wakashanes,0,0,0
2016,Connaissance des langues,954,        Haisla,0,0,0
2016,Connaissance des langues,955,        Heiltsuk,0,0,0
2016,Connaissance des langues,956,        Kwakiutl (kwak'wala),0,0,0
2016,Connaissance des langues,957,        Nuu-chah-nulth (nootka),0,0,0
2016,Connaissance des langues,958,        Langues wakashanes; n.i.a.,0,0,0
2016,Connaissance des langues,959,      Langues autochtones; n.d.a.,0,0,0
2016,Connaissance des langues,960,    Langues non autochtones,2225,1040,1185
2016,Connaissance des langues,961,      Langues afro-asiatiques,260,130,135
2016,Connaissance des langues,962,        Langues berbères,30,15,10
2016,Connaissance des langues,963,          Kabyle,20,10,10
2016,Connaissance des langues,964,          Langues berbères; n.i.a.,15,0,10
2016,Connaissance des langues,965,        Langues couchitiques,0,0,0
2016,Connaissance des langues,966,          Bilen,0,0,0
2016,Connaissance des langues,967,          Oromo,0,0,0
2016,Connaissance des langues,968,          Somali,0,0,0
2016,Connaissance des langues,969,          Langues couchitiques; n.i.a.,0,0,0
2016,Connaissance des langues,970,        Langues sémitiques,260,120,135
2016,Connaissance des langues,971,          Amharique,0,0,0
2016,Connaissance des langues,972,          Arabe,250,125,130
2016,Connaissance des langues,973,          Assyrien néo-araméen,0,0,0
2016,Connaissance des langues,974,          Chaldéen néo-araméen,0,0,0
2016,Connaissance des langues,975,          Harari,0,0,0
2016,Connaissance des langues,976,          Hébreu,10,0,10
2016,Connaissance des langues,977,          Maltais,0,0,0
2016,Connaissance des langues,978,          Tigregna,0,0,0
2016,Connaissance des langues,979,          Langues sémitiques; n.i.a.,0,0,0
2016,Connaissance des langues,980,        Langues afro-asiatiques; n.i.a.,0,0,0
2016,Connaissance des langues,981,      Langues austro-asiatiques,35,30,10
2016,Connaissance des langues,982,        Khmer (cambodgien),0,0,0
2016,Connaissance des langues,983,        Vietnamien,35,30,10
2016,Connaissance des langues,984,        Langues austro-asiatiques; n.i.a.,0,0,0
2016,Connaissance des langues,985,      Langues austronésiennes,0,0,0
2016,Connaissance des langues,986,        Bicol,0,0,0
2016,Connaissance des langues,987,        Cebuano,0,0,0
2016,Connaissance des langues,988,        Fidjien,0,0,0
2016,Connaissance des langues,989,        Hiligaïnon,0,0,0
2016,Connaissance des langues,990,        Ilocano,0,0,0
2016,Connaissance des langues,991,        Malgache,0,0,0
2016,Connaissance des langues,992,        Malais,0,0,0
2016,Connaissance des langues,993,        Pampangan (kapampangan; pampango),0,0,0
2016,Connaissance des langues,994,        Pangasinan,0,0,0
2016,Connaissance des langues,995,        Tagalog (pilipino),0,0,0
2016,Connaissance des langues,996,        Waray-waray,0,0,0
2016,Connaissance des langues,997,        Langues austronésiennes; n.i.a.,0,0,0
2016,Connaissance des langues,998,      Langues créoles,140,50,90
2016,Connaissance des langues,999,        Créole haïtien,0,10,0
2016,Connaissance des langues,1000,        Créole; n.d.a.,135,50,90
2016,Connaissance des langues,1001,        Langues créoles; n.i.a.,0,0,0
2016,Connaissance des langues,1002,      Langues dravidiennes,0,0,0
2016,Connaissance des langues,1003,        Kannada,0,0,0
2016,Connaissance des langues,1004,        Malayalam,0,0,0
2016,Connaissance des langues,1005,        Tamoul,0,0,0
2016,Connaissance des langues,1006,        Telougou,0,0,0
2016,Connaissance des langues,1007,        Langues dravidiennes; n.i.a.,0,0,0
2016,Connaissance des langues,1008,      Langues hmong-mien,0,0,0
2016,Connaissance des langues,1009,      Langues indo-européennes,1615,730,885
2016,Connaissance des langues,1010,        Albanais,0,0,0
2016,Connaissance des langues,1011,        Arménien,0,0,0
2016,Connaissance des langues,1012,        Langues balto-slaves,155,85,70
2016,Connaissance des langues,1013,          Langues baltes,0,0,0
2016,Connaissance des langues,1014,            Letton,0,0,0
2016,Connaissance des langues,1015,            Lituanien,0,0,0
2016,Connaissance des langues,1016,          Langues slaves,160,85,75
2016,Connaissance des langues,1017,            Biélorusse,0,0,0
2016,Connaissance des langues,1018,            Bosniaque,10,0,0
2016,Connaissance des langues,1019,            Bulgare,0,0,0
2016,Connaissance des langues,1020,            Croate,0,0,0
2016,Connaissance des langues,1021,            Tchèque,0,0,0
2016,Connaissance des langues,1022,            Macédonien,30,15,10
2016,Connaissance des langues,1023,            Polonais,65,35,30
2016,Connaissance des langues,1024,            Russe,45,25,20
2016,Connaissance des langues,1025,            Serbe,0,0,0
2016,Connaissance des langues,1026,            Serbo-croate,0,0,0
2016,Connaissance des langues,1027,            Slovaque,0,0,0
2016,Connaissance des langues,1028,            Slovène,0,0,0
2016,Connaissance des langues,1029,            Ukrainien,0,0,0
2016,Connaissance des langues,1030,            Langues slaves; n.i.a.,0,0,0
2016,Connaissance des langues,1031,        Langues celtiques,10,0,0
2016,Connaissance des langues,1032,          Gaélique écossais,10,0,0
2016,Connaissance des langues,1033,          Gallois,0,0,0
2016,Connaissance des langues,1034,          Langues celtiques; n.i.a.,0,0,0
2016,Connaissance des langues,1035,        Langues germaniques,170,95,75
2016,Connaissance des langues,1036,          Afrikaans,10,10,0
2016,Connaissance des langues,1037,          Danois,0,0,0
2016,Connaissance des langues,1038,          Néerlandais,25,15,10
2016,Connaissance des langues,1039,          Frison,0,0,0
2016,Connaissance des langues,1040,          Allemand,140,75,65
2016,Connaissance des langues,1041,          Islandais,0,0,0
2016,Connaissance des langues,1042,          Norvégien,0,0,0
2016,Connaissance des langues,1043,          Suédois,0,0,0
2016,Connaissance des langues,1044,          Vlaams (flamand),0,0,0
2016,Connaissance des langues,1045,          Yiddish,0,0,0
2016,Connaissance des langues,1046,          Langues germaniques; n.i.a.,0,0,0
2016,Connaissance des langues,1047,        Grec,30,10,15
2016,Connaissance des langues,1048,        Langues indo-iraniennes,150,90,60
2016,Connaissance des langues,1049,          Langues indo-aryennes,25,10,10
2016,Connaissance des langues,1050,            Bengali,0,0,0
2016,Connaissance des langues,1051,            Gujarati,0,0,0
2016,Connaissance des langues,1052,            Hindi,0,0,0
2016,Connaissance des langues,1053,            Cachemiri,0,0,0
2016,Connaissance des langues,1054,            Konkani,0,0,0
2016,Connaissance des langues,1055,            Marathi,0,0,0
2016,Connaissance des langues,1056,            Népalais,0,0,0
2016,Connaissance des langues,1057,            Oriya (odia),0,0,0
2016,Connaissance des langues,1058,            Pendjabi,0,0,0
2016,Connaissance des langues,1059,            Sindhi,0,0,0
2016,Connaissance des langues,1060,            Singhalais,0,0,0
2016,Connaissance des langues,1061,            Ourdou,25,10,15
2016,Connaissance des langues,1062,          Langues iraniennes,145,90,55
2016,Connaissance des langues,1063,            Kurde,0,0,0
2016,Connaissance des langues,1064,            Pachto,0,0,0
2016,Connaissance des langues,1065,            Persan (farsi),145,85,60
2016,Connaissance des langues,1066,          Langues indo-iraniennes; n.i.a.,0,0,0
2016,Connaissance des langues,1067,        Langues italiques (romanes),1180,490,690
2016,Connaissance des langues,1068,          Catalan,0,10,0
2016,Connaissance des langues,1069,          Italien,140,40,95
2016,Connaissance des langues,1070,          Portugais,130,60,70
2016,Connaissance des langues,1071,          Roumain,105,45,65
2016,Connaissance des langues,1072,          Espagnol,845,365,480
2016,Connaissance des langues,1073,          Langues italiques (romanes); n.i.a.,0,0,0
2016,Connaissance des langues,1074,      Japonais,10,0,0
2016,Connaissance des langues,1075,      Langues kartvéliennes,0,0,0
2016,Connaissance des langues,1076,        Géorgien,0,0,0
2016,Connaissance des langues,1077,      Coréen,0,0,0
2016,Connaissance des langues,1078,      Langues mongoles,0,0,0
2016,Connaissance des langues,1079,        Mongol,0,0,0
2016,Connaissance des langues,1080,      Langues nigéro-congolaises,70,45,25
2016,Connaissance des langues,1081,        Akan (twi),0,0,0
2016,Connaissance des langues,1082,        Bamanankan,10,0,10
2016,Connaissance des langues,1083,        Edo,0,0,0
2016,Connaissance des langues,1084,        Éwé,0,0,0
2016,Connaissance des langues,1085,        Fulah (peul; pular; pulaar; fulfulde),10,0,10
2016,Connaissance des langues,1086,        Ga,0,0,0
2016,Connaissance des langues,1087,        Ganda,0,0,0
2016,Connaissance des langues,1088,        Igbo,0,0,0
2016,Connaissance des langues,1089,        Lingala,10,0,0
2016,Connaissance des langues,1090,        Rundi (kiroundi),0,0,0
2016,Connaissance des langues,1091,        Kinyarwanda (rwanda),0,0,0
2016,Connaissance des langues,1092,        Shona,0,0,0
2016,Connaissance des langues,1093,        Swahili,0,0,0
2016,Connaissance des langues,1094,        Wolof,0,10,10
2016,Connaissance des langues,1095,        Yoruba,0,0,0
2016,Connaissance des langues,1096,        Langues nigéro-congolaises; n.i.a.,40,20,15
2016,Connaissance des langues,1097,      Langues nilo-sahariennes,0,0,0
2016,Connaissance des langues,1098,        Dinka,0,0,0
2016,Connaissance des langues,1099,        Langues nilo-sahariennes; n.i.a.,0,0,0
2016,Connaissance des langues,1100,      Langues des signes,25,15,10
2016,Connaissance des langues,1101,        Langue des signes américaine,0,0,0
2016,Connaissance des langues,1102,        Langue des signes québécoise,25,10,10
2016,Connaissance des langues,1103,        Langues des signes; n.i.a.,0,10,0
2016,Connaissance des langues,1104,      Langues sino-tibétaines,60,35,25
2016,Connaissance des langues,1105,        Langues chinoises,60,35,25
2016,Connaissance des langues,1106,          Cantonais,15,10,10
2016,Connaissance des langues,1107,          Hakka,0,0,0
2016,Connaissance des langues,1108,          Mandarin,45,30,20
2016,Connaissance des langues,1109,          Min dong,0,0,0
2016,Connaissance des langues,1110,          Min nan (chaochow; teochow; fou-kien; taïwanais),0,0,0
2016,Connaissance des langues,1111,          Wu (shanghaïen),0,0,0
2016,Connaissance des langues,1112,          Chinois; n.d.a.,0,0,0
2016,Connaissance des langues,1113,          Langues chinoises; n.i.a.,0,0,0
2016,Connaissance des langues,1114,        Langues tibéto-birmanes,0,0,0
2016,Connaissance des langues,1115,          Birman,0,0,0
2016,Connaissance des langues,1116,          Langues karéniques,0,0,0
2016,Connaissance des langues,1117,          Tibétain,0,0,0
2016,Connaissance des langues,1118,          Langues tibeto-birmanes; n.i.a.,0,0,0
2016,Connaissance des langues,1119,      Langues tai-kadai,0,0,0
2016,Connaissance des langues,1120,        Lao,0,0,0
2016,Connaissance des langues,1121,        Thaï,0,0,0
2016,Connaissance des langues,1122,        Langues tai-kadai; n.i.a.,0,0,0
2016,Connaissance des langues,1123,      Langues turques,0,0,0
2016,Connaissance des langues,1124,        Azerbaïdjanais,0,0,0
2016,Connaissance des langues,1125,        Turc,0,0,0
2016,Connaissance des langues,1126,        Ouïghour,0,0,0
2016,Connaissance des langues,1127,        Ouzbek,0,0,0
2016,Connaissance des langues,1128,        Langues turques; n.i.a.,0,0,0
2016,Connaissance des langues,1129,      Langues ouraliennes,10,10,0
2016,Connaissance des langues,1130,        Estonien,0,0,0
2016,Connaissance des langues,1131,        Finnois,0,0,0
2016,Connaissance des langues,1132,        Hongrois,10,10,0
2016,Connaissance des langues,1133,        Langues ouraliennes; n.i.a.,0,0,0
2016,Connaissance des langues,1134,      Autres langues; n.i.a.,0,0,0
2016,Citoyenneté,1135,Total - Citoyenneté pour la population dans les ménages privés - Données-échantillon (25 %),28640,13960,14680
2016,Citoyenneté,1136,  Citoyens canadiens,28250,13805,14450
2016,Citoyenneté,1137,    Citoyens canadiens âgés de moins de 18 ans,7305,3605,3700
2016,Citoyenneté,1138,    Citoyens canadiens âgés de 18 ans et plus,20950,10200,10750
2016,Citoyenneté,1139,  Ne sont pas des citoyens canadiens,390,155,230
2016,Statut d'immigrant et la période d'immigration,1140,Total - Statut d'immigrant et période d'immigration pour la population dans les ménages privés - Données-échantillon (25 %),28640,13965,14680
2016,Statut d'immigrant et la période d'immigration,1141,  Non-immigrants,27035,13175,13865
2016,Statut d'immigrant et la période d'immigration,1142,  Immigrants,1555,760,795
2016,Statut d'immigrant et la période d'immigration,1143,    Avant 1981,345,170,175
2016,Statut d'immigrant et la période d'immigration,1144,    1981 à 1990,145,75,75
2016,Statut d'immigrant et la période d'immigration,1145,    1991 à 2000,280,150,130
2016,Statut d'immigrant et la période d'immigration,1146,    2001 à 2010,530,250,280
2016,Statut d'immigrant et la période d'immigration,1147,      2001 à 2005,215,105,115
2016,Statut d'immigrant et la période d'immigration,1148,      2006 à 2010,315,145,170
2016,Statut d'immigrant et la période d'immigration,1149,    2011 à 2016,250,120,125
2016,Statut d'immigrant et la période d'immigration,1150,  Résidents non permanents,50,30,15
2016,Âge à l'immigration,1151,Total - Âge  à l'immigration pour la population immigrante dans les ménages privés - Données-échantillon (25 %),1560,765,800
2016,Âge à l'immigration,1152,  Moins de 5 ans,200,90,110
2016,Âge à l'immigration,1153,  5 à 14 ans,290,120,165
2016,Âge à l'immigration,1154,  15 à 24 ans,245,140,105
2016,Âge à l'immigration,1155,  25 à 44 ans,705,345,365
2016,Âge à l'immigration,1156,  45 ans et plus,120,60,55
2016,Immigrants selon certains lieux de naissance,1157,Total - Certains lieux de naissance pour la population des immigrants dans les ménages privés - Données-échantillon (25 %),1555,760,795
2016,Immigrants selon certains lieux de naissance,1158,  Amériques,335,130,205
2016,Immigrants selon certains lieux de naissance,1159,    Brésil,30,15,10
2016,Immigrants selon certains lieux de naissance,1160,    Colombie,30,0,25
